# t,event_type,packet_id
5.71658,plantreceive,285
5.72,plantsend,286
5.72898,controllerreceive,286
5.73796,plantreceive,286
5.74,plantsend,287
5.74934,controllerreceive,287
5.75812,plantreceive,287
5.76,plantsend,288
5.76814,controllerreceive,288
5.777,plantreceive,288
5.78,plantsend,289
5.78859,controllerreceive,289
5.79747,plantreceive,289
5.8,plantsend,290
5.80776,controllerreceive,290
5.81664,plantreceive,290
5.82,plantsend,291
5.83032,controllerreceive,291
5.83896,plantreceive,291
5.84,plantsend,292
5.84755,controllerreceive,292
5.8563,plantreceive,292
5.86,plantsend,293
5.86868,controllerreceive,293
5.87752,plantreceive,293
5.88,plantsend,294
5.88836,controllerreceive,294
5.89711,plantreceive,294
5.9,plantsend,295
5.90742,controllerreceive,295
5.91624,plantreceive,295
5.92,plantsend,296
5.92735,controllerreceive,296
5.93601,plantreceive,296
5.94,plantsend,297
5.94943,controllerreceive,297
5.95625,plantreceive,297
5.96,plantsend,298
5.96799,controllerreceive,298
5.97678,plantreceive,298
5.98,plantsend,299
5.98828,controllerreceive,299
5.99718,plantreceive,299
6,plantsend,300
6.0085,controllerreceive,300
6.01722,plantreceive,300
6.02,plantsend,301
6.02825,controllerreceive,301
6.03708,plantreceive,301
6.04,plantsend,302
6.04917,controllerreceive,302
6.05786,plantreceive,302
6.06,plantsend,303
6.06818,controllerreceive,303
6.07716,plantreceive,303
6.08,plantsend,304
6.08811,controllerreceive,304
6.09689,plantreceive,304
6.1,plantsend,305
6.10867,controllerreceive,305
6.11751,plantreceive,305
6.12,plantsend,306
6.12764,controllerreceive,306
6.13652,plantreceive,306
6.14,plantsend,307
6.14837,controllerreceive,307
6.15738,plantreceive,307
6.16,plantsend,308
6.16801,controllerreceive,308
6.17491,plantreceive,308
6.18,plantsend,309
6.18953,controllerreceive,309
6.19821,plantreceive,309
6.2,plantsend,310
6.20822,controllerreceive,310
6.2171,plantreceive,310
6.22,plantsend,311
6.22913,controllerreceive,311
6.23798,plantreceive,311
6.24,plantsend,312
